Reg,RegNum,Scientific Name,Species Common Name,Sex,Collection Locality,Date Collected,Collector,Specimen Notes,Notes,Specimen Form,Specimen Part,Current Location,Age,Stage,Total Length,Hindfoot Length,Ear Length,Unit,Weight,Unit of Weight
C,31804,Mastacomys  fuscus,Broad-toothed Mouse,Female,"Australia, Victoria, Bellell Creek, site 21 (37 32 S, 145 50 E)",21/08/1981,"Seebeck, J H",,"Trap set in gutter which filled overnight with water half way up sides of trap, nevertheless animal mostly dry but just too cold and wet and therefore died",Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088982),,,217,58,20,mm,119,grams
C,15025,Mastacomys  fuscus,Broad-toothed Mouse,Male,"Australia, Victoria, 8 km ENE of Gembrook (37 53 S, 145 37 E)",23/04/1972,Field Naturalists Club Victoria (FNCV),,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088982),,,264,32.5,25,mm,112,grams
C,15027,Mastacomys  fuscus,Broad-toothed Mouse,Male,"Australia, Victoria, Mt Baw Baw (37 50 S, 146 17 E)",31/03/1969,Field Naturalists Club Victoria (FNCV),,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088982),,,310,24,35,mm,110,grams
C,17868,Mastacomys  fuscus,Broad-toothed Mouse,Unknown,Australia,,Unknown,,,Dry,Skull,,,,,,,mm,,grams
C,199,Mastacomys  fuscus,Broad-toothed Mouse,Male,"Australia, Victoria, Olangolah (38 38 S, 143 34 E)",22/10/1933,"Brazenor, C W - Museum Victoria",,"Dixon, J.M. (1970). Mem. Natn. Mus. Vict. 31: 105-114",Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 14 - BAY 6 - LEVEL A -  Cabinet (L1238980) -  Drawer (L1103573),,,,,,mm,,grams
C,37546,Mastacomys  fuscus,Broad-toothed Mouse,Female,"[ALB 2013 0828] Australia, Victoria, Alpine National Park, Davies Plain Camp, 16.91 km south east of Mt Pinnibar summit, and 6.70 km north east of Davies Plain Track and Kings Plain 4WD Track junction (36 39 10 S, 148 07 30 E)",28/11/2013,"Mitchell, Michela",,"Trap data: , 7, Elliott, Capture Time9:00:00",Dry,Skull,,Adult,Adult,302,36,22,mm,112.4,g
C,37548,Mastacomys  fuscus,Broad-toothed Mouse,Female,"[ALB 2013 0925] Australia, Victoria, Alpine National Park, Davies Plain, 13 km south, 11 km east of Mount Pinnibar (36 39 17 S, 148 07 40 E)",28/11/2013,"Rowe, Dr Kevin C - Museum Victoria",,"Trap data: , MV174, Elliott, Capture Time8:27:24 AM",Dry,Skull,,Adult,Adult,292,36,22,mm,112.6,g
C,32096,Mastacomys  fuscus,Broad-toothed Mouse,Male,"Australia, Victoria, Cambarville, O'Shannassy Catchment (37 40 S, 145 48 E)",13/11/1980,"Warneke, R M",,Slightly damaged by Antechinus. Testes 26x15. Forest Habitat Unit - Fisheries Department,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088982),,,325,33.5,22.5,mm,148,grams
C,27139,Mastacomys  fuscus,Broad-toothed Mouse,Female,"Australia, Victoria, Kalorama (37 49 S, 145 22 E)",05/02/1965,"Ogilvie, G",,Skull donated by ARI (DNRE) 13 Mar 1996,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088982),,,,,,mm,,grams
C,25854,Mastacomys  fuscus,Broad-toothed Mouse,Male,"Australia, Victoria, Penny Saddle,7.7km NE of Loch Valley Noojee Matlock Rd (37 47 S, 146 03 E)",09/06/1968,"Warneke, R M",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088982),,,292,33,21,mm,119,grams
C,31900,Mastacomys  fuscus,Broad-toothed Mouse,Female,"Australia, Victoria, Cambarville, Big River Rd, 1.3 km N of Merie Junction (37 34 S, 145 55 E)",16/06/1981,"Seebeck, J H",,"Under leg, amid wiregrass",Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 3 - LEVEL A -  Cabinet (L1239711) -  Drawer (L1103261) -  Box (L1236296),,,305,35,25,mm,147,grams
C,149,Pseudomys  desertor,Brown Desert Mouse,Unknown,"Australia, Victoria/New South Wales, Murray and Darling Rivers junction (34 07 S, 141 55 E)",1857,"Blandowski, W",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088981),,,,,,mm,,grams
C,36860,Pseudomys  desertor,Brown Desert Mouse,Female,"Australia, Northern Territory, Barrow Creek, 8 km S (21 22 S, 133 28 E)",16/07/2011,"Rowe, Dr Kevin C - Museum Victoria
Rowe, Dr Karen M C",,"Trap line BC02, trap S23/80",Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088981),Adult,adult,193,24,17,mm,29.5,grams
C,36879,Pseudomys  desertor,Brown Desert Mouse,Male,"Australia, Northern Territory, Brunnette Downs, Barkley Tablelands, Bore no. 45",30/07/2011,"Rowe, Dr Kevin C - Museum Victoria",,"Trap line BD02, trap S45/48",Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088981),Adult,Adult,188,25,17,mm,28.5,grams
C,36878,Pseudomys  desertor,Brown Desert Mouse,Female,"Australia, Northern Territory, Brunnette Downs, Barkley Tablelands, Bore no. 45",30/07/2011,"Rowe, Dr Kevin C - Museum Victoria",,"Trap line BD02, trap S40/48",Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088981),Adult,Adult,206,24,17,mm,35,grams
C,36870,Pseudomys  desertor,Brown Desert Mouse,Male,"Australia, Northern Territory, Wallhallow Station, 93 km E on Calvert Rd",29/07/2011,"Rowe, Dr Kevin C - Museum Victoria",,"Trap line Wallhallow 01, trap S27/50",Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088981),Adult,adult,186,24,16,mm,25.5,grams
C,36858,Pseudomys  desertor,Brown Desert Mouse,Female,"Australia, Northern Territory, Barrow Creek, 8 km S (21 22 S, 133 28 E)",15/07/2011,"Rowe, Dr Kevin C - Museum Victoria
Rowe, Dr Karen M",,Trap line BC02; trap S13/80,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088981),Adult,adult,192,23,17,mm,26,grams
C,36877,Pseudomys  desertor,Brown Desert Mouse,Female,"Australia, Northern Territory, Brunnette Downs, Barkley Tablelands, Bore no. 45",30/07/2011,"Rowe, Dr Kevin C - Museum Victoria",,"Trap line BD02, trap S16/48",Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088981),Adult,Adult,200,24,15,mm,29,grams
C,36861,Pseudomys  desertor,Brown Desert Mouse,Female,"Australia, Northern Territory, Barrow Creek, 8 km S (21 22 S, 133 28 E)",16/07/2011,"Rowe, Dr Kevin C - Museum Victoria
Rowe, Dr Karen M C",,"Trap line BC02, trap S13/80",Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088981),Adult,adult,183,22,17,mm,23.5,grams
C,9745,Pseudomys  desertor,Brown Desert Mouse,Female,"Australia, Western Australia, Bernier Island (24 50 S, 113 09 E)",,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088981),,,100,21.5,14,mm,,grams
C,146,Pseudomys  desertor,Brown Desert Mouse,Unknown,"Australia, Victoria/New South Wales, Murray and Darling Rivers junction (34 07 S, 141 55 E)",1857,"Blandowski, W",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088981),,,,,,mm,,grams
C,145,Pseudomys  desertor,Brown Desert Mouse,Unknown,"Australia, Victoria/New South Wales, Murray and Darling Rivers junction (34 07 S, 141 55 E)",1857,"Blandowski, W",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088981),,,,,,mm,,grams
C,504,Pseudomys  desertor,Brown Desert Mouse,Unknown,"Australia, Northern Territory, Central Australia",,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1088981),,,,,,mm,,grams
C,6171,Rattus  norvegicus,Brown Rat,Male,"Australia, Tasmania, Hobart (42 53 S, 147 19 E)",22/08/1965,"Dixon, Joan M - Museum Victoria",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,342,42,15,mm,200,grams
C,27509,Rattus  norvegicus,Brown Rat,Unknown,"Australia, Victoria, LaTrobe University Wildlife Reserve (37 43 S, 145 03 E)",10/03/1987,"Faithfull, A",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,26280,Rattus  norvegicus,Brown Rat,Unknown,"Australia, Victoria, 8 km west of Mortlake (38 05 S, 142 42 E)",22/09/1978,"Weatherly, R",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,33155,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Serendip Wildlife Research Station (38 01 S, 144 25 E)",/10/1969,"White, D M",,very soft when examined. poisoned.,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,425,,19,mm,291,grams
R,516,Rattus  norvegicus,Brown Rat,Unknown,"Australia, Victoria, Museum of Victoria, Exhibition Building (37 48 S, 144 58 E)",,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,11379,Rattus  norvegicus,Brown Rat,Male,"Australia, Tasmania, East Cove,Browns Bay,Deal Island (39 29 S, 147 21 E)",19/12/1971,"Whinray, J S",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,31797,Rattus  norvegicus,Brown Rat,Male,England,,Unknown,,,Dry,"Skeleton, skull",MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,34082,Rattus  norvegicus,Brown Rat,Female,No locality,,Unknown,,R5 or C5 written on skull and label - does not correspond to any existing register,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,7006,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, ""Dunmore"" (38 08 S, 142 07 E)",27/05/1966,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,218,41.3,20.5,mm,,grams
C,208,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Croydon (37 47 04 S, 145 16 50 E)",,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,36552,Rattus  norvegicus,Brown Rat,Unknown,"Australia, Tasmania, Fern Tree (42 55 S, 147 15 E)",1951,"Lyne, A G",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,,,
C,27874,Rattus  norvegicus,Brown Rat,Unknown,"Australia, Victoria, Campbellfield,on Merri Creek (37 41 S, 144 57 E)",24/09/1989,"Duggan, D",,,Dry,"Skeleton, skull",MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,20264,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Werribee Sewage Farm",20/08/1970,"Brunner, H",,Previously registered as C21593,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,423,39,21.5,mm,278,grams
C,10783,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Box Hill (37 49 S, 145 07 E)",28/04/1972,"Hayes, G",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
R,539,Rattus  norvegicus,Brown Rat,Unknown,"Australia, Victoria, Melbourne (37 49 S, 144 58 E)",,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,212,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Kensington (37 48 S, 144 55 E)",12/05/1932,City Council Ratcatchers,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,25577,Rattus  norvegicus,Brown Rat,Unknown,"Australia, Victoria, Lake Muirhead, SE of the Grampians (37 29 S, 142 37 E)",26/10/1982,"Brincat, J",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,19983,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, East Creek, Point Leo (38 25 S, 145 04 E)",06/02/1962,"Seebeck, J H",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,391,32,25,mm,,grams
C,20260,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Nunawading (37 49 S, 145 10 E)",17/04/1961,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),Juvenile,,345,35,18,mm,227,grams
C,20262,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Wattle Park (37 50 S, 145 06 E)",/12/1954,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,420,40,,mm,311.8,grams
C,19982,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, East Creek, Point Leo (38 25 S, 145 04 E)",06/02/1962,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,343,34,24,mm,,grams
C,6191,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Croydon (37 47 04 S, 145 16 50 E)",,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,20263,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Wattle Park (37 50 S, 145 06 E)",07/01/1955,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,300,38,,mm,113.4,grams
C,19974,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Nunawading (37 49 S, 145 10 E)",15/07/1974,"Baum, F T",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,6192,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Croydon (37 47 04 S, 145 16 50 E)",,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,23909,Rattus  norvegicus,Brown Rat,Unknown,"Australia, Victoria, Hamilton (37 45 S, 142 02 E)",01/06/1980,"Bird, P R",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,19988,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Footscray (37 48 S, 144 54 E)",07/03/1967,Unknown,,,Dry,"Skeleton, skull",MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,429,40,24,mm,,grams
C,27628,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, LaTrobe University Wildlife Reserve (37 43 S, 145 03 E)",10/04/1987,"Trendgrove, M",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,326,36.7,18,mm,,grams
C,190,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Koo-Wee-Rup (38 12 S, 145 29 E)",,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,5482,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Ashburton (37 52 S, 145 05 E)",,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,7338,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Footscray (37 48 S, 144 54 E)",16/05/1967,Fisheries and Wildlife,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,335,38,19,mm,135,grams
C,11650,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Rosebud, 48km at Browns Rd side (38 24 S, 144 53 E)",20/05/1974,"Thwaites, T P",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,401,37,24,mm,,grams
C,29710,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Gabo Island (37 34 S, 149 55 E)",19/08/1992,"Twyford, K",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),Adult,,353,37.4,18.6,mm,220,grams
C,29711,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Gabo Island, 100 m east of quarry in gully running east of ridge track (37 34 S, 149 55 E)",22/08/1992,"Twyford, K",,Found dead in cage trap,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,312,33.6,16.2,mm,130,grams
C,19857,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Serendip Wildlife Research Station (38 01 S, 144 25 E)",,"Seebeck, J H",,Skin registered as C.22534,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,283.5,45,25,mm,284,grams
C,26260,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Montmorency (37 43 S, 145 07 E)",23/10/1980,"Robertson, P",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,11381,Rattus  norvegicus,Brown Rat,Female,"Australia, Tasmania, Erith Island,West Cove (39 27 S, 147 18 E)",12/12/1971,"Whinray, J S",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,20261,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Wattle Park (37 50 S, 145 06 E)",07/01/1965,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,380,38,,mm,198.4,grams
C,21597,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Nunawading (37 49 S, 145 10 E)",15/07/1974,Unknown,,,Dry,"Skeleton, skull",MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,37962,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Port Phillip Bay, Beaumaris Motor Yacht Squadron (37 59 S, 145 02 E)",19/05/2006,,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),Adult,,416,41.5,19,mm,378,g
C,5774,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Healesville (37 39 S, 145 31 E)",08/02/1965,"Tanner, C",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,29709,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Gabo Island (AMG 8822 566390) (37 33 S, 149 54 E)",09/08/1991,"Twyford, K",,Found dead in cage trap,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),Adult,,380,40,19.3,mm,264,grams
C,29712,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Gabo Island, adjacent to cemetery (AMG 8822 568389) (37 33 S, 149 54 E)",21/08/1992,"Twyford, K",,Dead in cage trap,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),Adult,,293,31,16.2,mm,90,grams
C,192,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, Melbourne (37 49 S, 144 58 E)",,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,10124,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Creswick (37 25 S, 143 53 E)",25/06/1971,"Gray, J",,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
C,7007,Rattus  norvegicus,Brown Rat,Male,"Australia, Victoria, ""Dunmore"" (38 08 S, 142 07 E)",27/05/1966,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,333,40,18.5,mm,,grams
C,14917,Rattus  norvegicus,Brown Rat,Female,"Australia, Victoria, Hamilton (37 45 S, 142 02 E)",27/06/1974,"Porter, J W",,Previously registered as C19981,Dry,"Skeleton, skull",MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,430,40,20,mm,302.8,grams
C,26781,Rattus  norvegicus,Brown Rat,Unknown,"Australia, Victoria, Shelley Beach,Phillip Island (38 31 S, 145 08 E)",21/11/1985,Unknown,,,Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 1 - LEVEL A -  Cabinet (L1239709) -  Drawer (L1089033),,,,,,mm,,grams
DTC,358,Conilurus  penicillatus,Brush-tailed Rabbit Rat,Male,"Australia, Northern Territory, Trial Bay (13 01 S, 136 33 E)",10/06/1942,"Thomson, D F",,"Map series SD:5308. See:Dixon, J.M.,and Huxley, L.(1985). Donald Thomson's Mammals and Fishes of Northern Australia. Thomas Nelson. Melbourne",Dry,"Skin, skull",MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1104446),,,358,42,27,mm,,grams
DTC,358,Conilurus  penicillatus,Brush-tailed Rabbit Rat,Male,"Australia, Northern Territory, Trial Bay (13 01 S, 136 33 E)",10/06/1942,"Thomson, D F",,"Map series SD:5308. See:Dixon, J.M.,and Huxley, L.(1985). Donald Thomson's Mammals and Fishes of Northern Australia. Thomas Nelson. Melbourne",Dry,Skull,MELBOURNE (MvCIS) - STORE H - COMPACTUS 4 - ROW 9 - BAY 5 - LEVEL A -  Cabinet (L1239713) -  Drawer (L1104446),,,358,42,27,mm,,grams
